D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,ModelName,NAME_Num,NAME_Part,Kind,CHIP_L,CHIP_W,CHIP_T,VOLUME,NOZZLE_A,NOZZLE_B,NOZZLE_C,NOZZLE_D,NOZZLE_E,X,Y,A,DISTANCE,TapeWidth,TapePitch,SupplyType_num,SupplyKind_num,TapeKind_num,PartCount,TURN,TS,MS,NP,HEAD,NOZZLE,NOZZLE_Slot,PU,SIDE,Mounter_Order,TACT
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2529,EBC64038612,1,1,0.5,0.35,0.175,230,0,0,0,0,-129,35.35,-90,133.755831648568,8,2,1,1,4,10000,9,6,11,15,2,230,217,20011,2,664,23.546
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2529,EBC64038612,1,1,0.5,0.35,0.175,230,0,0,0,0,-123.35,41,-90,129.985470341881,8,2,1,1,4,10000,9,2,15,6,2,230,226,20011,2,665,23.546
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2529,EBC64038612,1,1,0.5,0.35,0.175,230,0,0,0,0,-124.35,41,-90,130.93480247818,8,2,1,1,4,10000,1,6,15,7,2,230,227,20011,2,666,23.546
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2526,EBC64038609,1,1,0.5,0.35,0.175,230,0,0,0,0,-139.5,166.6,180,217.291992489369,8,2,1,1,4,10000,2,4,4,11,3,230,313,30018,2,667,23.047
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2526,EBC64038609,1,1,0.5,0.35,0.175,230,0,0,0,0,-139.5,165.6,180,216.526233976394,8,2,1,1,4,10000,2,3,3,12,3,230,314,30018,2,668,23.047
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2458,EBC64038516,1,1,0.5,0.35,0.175,230,0,0,0,0,-118.9,171,0,208.274362320474,8,2,1,1,4,10000,5,2,6,13,2,230,215,20010,1,669,23.546
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2485,EBC64038549,1,1,0.5,0.35,0.175,230,0,0,0,0,-129.15,162.3,90,207.415072981691,8,2,1,1,4,10000,2,3,2,13,3,230,315,30019,1,670,23.047
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2485,EBC64038549,1,1,0.5,0.35,0.175,230,0,0,0,0,-130.1,164.4,0,209.650590268666,8,2,1,1,4,10000,2,2,1,5,3,230,325,30019,1,671,23.047
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2485,EBC64038549,1,1,0.5,0.35,0.175,230,0,0,0,0,-133.6,162.4,0,210.291987484069,8,2,1,1,4,10000,3,2,15,5,3,230,325,30019,1,672,23.047
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2485,EBC64038549,1,1,0.5,0.35,0.175,230,0,0,0,0,-132.7,164.4,90,211.273874390564,8,2,1,1,4,10000,3,3,16,13,3,230,315,30019,1,673,23.047
