D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,ModelName,NAME_Num,NAME_Part,Kind,CHIP_L,CHIP_W,CHIP_T,VOLUME,NOZZLE_A,NOZZLE_B,NOZZLE_C,NOZZLE_D,NOZZLE_E,X,Y,A,DISTANCE,TapeWidth,TapePitch,SupplyType_num,SupplyKind_num,TapeKind_num,PartCount,TURN,TS,MS,NP,HEAD,NOZZLE,NOZZLE_Slot,PU,SIDE,Mounter_Order,TACT
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,754,EAE65237801,2,1.6,0.8,0.8,1.024,230,235,0,0,0,-92.6,72.75,90,117.759596211944,8,4,2,1,4,5000,3,2,6,1,5,230,521,50013,1,95,21.087
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,427,EAE62681707,2,0.95,0.45,0.3,0.12825,230,0,0,0,0,-89.2,64.95,180,110.341028180818,8,2,1,1,4,5000,3,1,4,2,3,230,322,30008,2,96,20.037
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,762,EAE65238103,2,0.92,0.49,0.3,0.13524,230,0,0,0,0,-60.2,101.25,0,117.794747336203,8,2,1,1,4,5000,7,5,10,2,4,230,422,40006,1,97,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,762,EAE65238103,2,0.92,0.49,0.3,0.13524,230,0,0,0,0,-58.75,100.95,90,116.80096318096,8,2,1,1,4,5000,5,5,15,7,4,230,427,40006,1,98,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,424,EAE62681703,2,0.92,0.49,0.5,0.2254,230,0,0,0,0,-62.75,110.7,0,127.247996054948,8,2,1,1,4,5000,6,1,14,11,3,230,313,30013,1,99,20.037
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,424,EAE62681703,2,0.92,0.49,0.5,0.2254,230,0,0,0,0,-58.75,110.7,180,125.32379063849,8,2,1,1,4,5000,6,2,13,10,3,230,312,30013,1,100,20.037
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,762,EAE65238103,2,0.92,0.49,0.3,0.13524,230,0,0,0,0,-88.9,88.45,180,125.405791333574,8,2,1,1,4,5000,7,6,12,1,4,230,421,40006,1,101,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,562,EAE63722001,2,3.2,2.5,2.5,20,240,1002,0,0,0,-86.8,91.25,90,125.939678020868,8,4,4,1,3,2000,2,1,2,2,6,1002,612,60005,1,102,17.429
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,83,0CK560BK4EA,2,0.92,0.49,0.3,0.13524,230,0,0,0,0,-100.3,126.35,0,161.320837153791,8,2,1,1,4,5000,4,3,13,14,4,230,416,40009,2,103,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,83,0CK560BK4EA,2,0.92,0.49,0.3,0.13524,230,0,0,0,0,-100.3,127.35,0,162.105251302973,8,2,1,1,4,5000,4,1,11,5,4,230,425,40009,2,104,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,762,EAE65238103,2,0.92,0.49,0.3,0.13524,230,0,0,0,0,-99.4,144.95,0,175.757965680079,8,2,1,1,4,5000,7,1,4,8,4,230,428,40006,1,105,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,89,0CZZB00055A,2,1,0.5,0.5,0.25,230,0,0,0,0,-99,120.35,-90,155.836845771467,8,2,1,1,4,10000,8,2,12,12,4,230,414,40013,1,106,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,89,0CZZB00055A,2,1,0.5,0.5,0.25,230,0,0,0,0,-101.5,120.35,-90,157.436884179026,8,2,1,1,4,10000,5,1,6,13,4,230,415,40013,1,107,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,407,EAE52158501,2,1.9,1.2,1.2,2.736,235,0,0,0,0,-100.3,123.65,90,159.214988301981,8,4,4,1,3,5000,3,2,4,2,5,235,522,50014,1,108,21.087
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,762,EAE65238103,2,0.92,0.49,0.3,0.13524,230,0,0,0,0,-98.2,123.15,-90,157.509245760368,8,2,1,1,4,5000,1,15,13,15,4,230,417,40006,1,109,21.596
