D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,ModelName,NAME_Num,NAME_Part,Kind,CHIP_L,CHIP_W,CHIP_T,VOLUME,NOZZLE_A,NOZZLE_B,NOZZLE_C,NOZZLE_D,NOZZLE_E,X,Y,A,DISTANCE,TapeWidth,TapePitch,SupplyType_num,SupplyKind_num,TapeKind_num,PartCount,TURN,TS,MS,NP,HEAD,NOZZLE,NOZZLE_Slot,PU,SIDE,Mounter_Order,TACT
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,323,0RJ4702C478,1,1,0.52,0.35,0.182,230,0,0,0,0,-86.7,57.15,-90,103.841285142279,8,2,1,1,4,10000,2,2,7,3,5,230,523,50021,1,59,15.667
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,323,0RJ4702C478,1,1,0.52,0.35,0.182,230,0,0,0,0,-84.7,57.15,-90,102.177358059406,8,2,1,1,4,10000,2,4,6,11,5,230,513,50021,1,60,15.667
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,240,0RJ0222C678,1,1,0.5,0.35,0.175,230,0,0,0,0,-130,146.75,180,196.049897985181,8,2,1,1,4,10000,6,4,5,4,3,230,324,30022,1,61,16.182
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,259,0RJ1002C478,1,1,0.5,0.35,0.175,230,0,0,0,0,-85.6,49.85,180,99.0574706925227,8,2,1,1,4,10000,3,2,15,13,2,230,215,20012,1,62,15.152
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,240,0RJ0222C678,1,1,0.5,0.35,0.175,230,0,0,0,0,-119.4,141.95,-90,185.48898215258,8,2,1,1,4,10000,5,6,15,2,3,230,322,30022,1,63,16.182
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,240,0RJ0222C678,1,1,0.5,0.35,0.175,230,0,0,0,0,-118.4,139.75,-90,183.162830563409,8,2,1,1,4,10000,2,5,6,1,3,230,321,30022,1,64,16.182
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,240,0RJ0222C678,1,1,0.5,0.35,0.175,230,0,0,0,0,-118.4,141.95,-90,184.84686229417,8,2,1,1,4,10000,6,7,2,1,3,230,321,30022,1,65,16.182
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,2204,EBC62528408,1,1,0.5,0.35,0.175,230,0,0,0,0,-11.3,63.75,-90,64.743744871609,8,2,1,1,4,10000,3,2,7,8,5,230,528,50023,2,66,15.667
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,2240,EBC62528496,1,1,0.5,0.35,0.175,230,0,0,0,0,-141.6,51.25,-90,150.589250944415,8,2,1,1,4,10000,5,2,7,4,1,230,124,10019,1,67,16.058
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,2213,EBC62528429,1,1,0.5,0.35,0.175,230,0,0,0,0,-138.8,47.55,180,146.718923455702,8,2,1,1,4,10000,3,5,7,7,7,230,713,70024,1,68,16.174
