D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,ModelName,NAME_Num,NAME_Part,Kind,CHIP_L,CHIP_W,CHIP_T,VOLUME,NOZZLE_A,NOZZLE_B,NOZZLE_C,NOZZLE_D,NOZZLE_E,X,Y,A,DISTANCE,TapeWidth,TapePitch,SupplyType_num,SupplyKind_num,TapeKind_num,PartCount,TURN,TS,MS,NP,HEAD,NOZZLE,NOZZLE_Slot,PU,SIDE,Mounter_Order,TACT
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,819,EAE65401601,2,1.6,0.8,0.8,1.024,230,235,0,0,0,-81.05,116.4,0,141.838156008882,8,4,2,1,2,5000,3,2,3,1,6,235,621,60004,1,75,23.865
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-79.5,117.9,-90,142.199367087199,8,2,1,1,4,5000,6,12,6,13,1,230,115,10021,1,76,23.819
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,819,EAE65401601,2,1.6,0.8,0.8,1.024,230,235,0,0,0,-82.65,99.2,0,129.118792203149,8,4,2,1,2,5000,3,6,10,2,5,235,522,50018,2,77,22.653
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-80.4,99.05,180,127.573753178309,8,2,1,1,4,5000,1,6,8,3,4,230,423,40009,2,78,24.791
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,716,EAE65196203,2,1,0.5,0.4,0.2,230,226,0,0,0,-52.15,95.2,0,108.54797326528,8,2,1,1,4,5000,1,2,1,14,1,230,116,10020,1,79,23.819
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,716,EAE65196203,2,1,0.5,0.4,0.2,230,226,0,0,0,-59.45,116.5,-90,130.792020016513,8,2,1,1,4,5000,3,4,9,5,1,230,125,10020,1,80,23.819
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,716,EAE65196203,2,1,0.5,0.4,0.2,230,226,0,0,0,-52.2,122.05,0,132.744274829463,8,2,1,1,4,5000,1,3,7,6,1,230,126,10020,1,81,23.819
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-121.2,38.05,180,127.03244664258,8,2,1,1,4,5000,9,1,5,6,3,230,326,30014,2,82,24.083
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-121.2,37.05,180,126.736508157673,8,2,1,1,4,5000,7,4,15,2,3,230,322,30014,2,83,24.083
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,658,EAE64721608,2,1,0.5,0.5,0.25,230,0,0,0,0,-10.85,25.95,180,28.1269443772337,8,2,1,1,4,5000,5,2,4,14,5,230,516,50011,2,84,22.653
