D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,ModelName,NAME_Num,NAME_Part,Kind,CHIP_L,CHIP_W,CHIP_T,VOLUME,NOZZLE_A,NOZZLE_B,NOZZLE_C,NOZZLE_D,NOZZLE_E,X,Y,A,DISTANCE,TapeWidth,TapePitch,SupplyType_num,SupplyKind_num,TapeKind_num,PartCount,TURN,TS,MS,NP,HEAD,NOZZLE,NOZZLE_Slot,PU,SIDE,Mounter_Order,TACT
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,1230,EAM62152401,7,1.83,1.13,0.7,1.44753,235,0,0,0,0,-96.7,122.55,-90,156.106990554555,8,4,2,1,4,5000,3,1,12,9,3,235,311,30017,1,285,19.677
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,1230,EAM62152401,7,1.83,1.13,0.7,1.44753,235,0,0,0,0,-107.2,132.85,90,170.707242084219,8,4,2,1,4,5000,2,2,7,1,3,235,321,30017,1,286,19.677
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,1230,EAM62152401,7,1.83,1.13,0.7,1.44753,235,0,0,0,0,-87.8,123.75,-90,151.732997400038,8,4,2,1,4,5000,7,4,6,1,3,235,321,30017,1,287,19.677
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,1230,EAM62152401,7,1.83,1.13,0.7,1.44753,235,0,0,0,0,-83.25,115.95,90,142.740901636497,8,4,2,1,4,5000,1,1,7,9,3,235,311,30017,1,288,19.677
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,1228,EAM62152001,7,1.83,1.13,0.7,1.44753,235,0,0,0,0,-77.6,121.75,0,144.377361452549,8,4,2,1,4,5000,1,1,6,11,3,235,313,30018,1,289,19.677
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,1228,EAM62152001,7,1.83,1.13,0.7,1.44753,235,0,0,0,0,-77,146.25,180,165.281766992007,8,4,2,1,4,5000,2,2,8,3,3,235,323,30018,1,290,19.677
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,1224,EAM60887206,7,1.5,0.75,0.8,0.9,230,0,0,0,0,-7,96.75,180,97.0028994412023,8,4,2,1,4,5000,9,1,4,2,5,230,522,50017,1,291,21.182
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,1224,EAM60887206,7,1.5,0.75,0.8,0.9,230,0,0,0,0,-103.75,51.45,180,115.806584441473,8,4,2,1,4,5000,9,4,5,5,5,230,511,50017,1,292,21.182
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,364,0TRON80001C,14,2.45,2.268,1,5.5566,235,0,0,0,0,-42.25,96.05,-90,104.931715891812,8,4,4,1,3,3000,3,3,9,6,3,235,326,30023,2,293,19.677
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,2788,EBK35248901,14,2.4,2.28,1,5.472,235,0,0,0,0,-110,158.35,-90,192.807475218156,8,4,6,1,3,3000,5,1,14,2,3,235,322,30009,2,294,19.677
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,365,0TRRH80005A,18,2.9,2.16,1.1,6.8904,235,0,0,0,0,-103.4,84.55,0,133.56744550975,8,4,4,1,3,3000,5,1,5,1,3,235,321,30009,1,295,19.677
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,2798,EBK61913401,16,4.29,4,1.45,24.882,235,1002,0,0,0,-104.3,89.55,-90,137.468878296144,12,8,10,1,3,500,4,1,2,2,6,1002,612,60017,0,296,16.787
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,364,0TRON80001C,14,2.45,2.268,1,5.5566,235,0,0,0,0,-18.2,50.45,-90,53.6324761688289,8,4,4,1,3,3000,6,1,16,5,3,235,325,30023,2,297,19.677
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,364,0TRON80001C,14,2.45,2.268,1,5.5566,235,0,0,0,0,-68.25,104.95,180,125.190115424501,8,4,4,1,3,3000,4,4,9,14,3,235,316,30023,2,298,19.677
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,364,0TRON80001C,14,2.45,2.268,1,5.5566,235,0,0,0,0,-26.9,57.45,90,63.4358928367844,8,4,4,1,3,3000,1,2,8,14,3,235,316,30023,2,299,19.677
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,364,0TRON80001C,14,2.45,2.268,1,5.5566,235,0,0,0,0,-15.8,57.45,90,59.5830722605003,8,4,4,1,3,3000,1,6,10,5,3,235,325,30023,2,300,19.677
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,364,0TRON80001C,14,2.45,2.268,1,5.5566,235,0,0,0,0,-34,38.05,-90,51.0274680931751,8,4,4,1,3,3000,6,4,12,14,3,235,316,30023,2,301,19.677
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,364,0TRON80001C,14,2.45,2.268,1,5.5566,235,0,0,0,0,-13.3,50.45,-90,52.1736763128687,8,4,4,1,3,3000,5,5,10,13,3,235,315,30023,2,302,19.677
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,364,0TRON80001C,14,2.45,2.268,1,5.5566,235,0,0,0,0,-33.6,50.45,-90,60.6148702877438,8,4,4,1,3,3000,5,3,7,14,3,235,316,30023,2,303,19.677
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,364,0TRON80001C,14,2.45,2.268,1,5.5566,235,0,0,0,0,-32.3,57.45,90,65.9074540549095,8,4,4,1,3,3000,4,2,12,6,3,235,326,30023,2,304,19.677
